Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Marshall Islands,MHL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.68144909,54.64812186,54.68881069,54.55495521,54.58014309,54.43541608,54.26410047,54.14362407,53.9913547,53.99906705,53.80570596,53.49082402,53.26358936,53.077379,52.92493453,52.7724939,52.27935364,52.01388492,51.50901639,51.17306016,50.65366198,50.29746361,49.9224895,49.64769086,49.39991446,49.300254,49.14325173,49.06204912,48.97593116,48.81131701,48.63621556
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.71099854,47.92100143,48.12799835,48.34999847,48.36000061,48.33000183,48.3409996,47.79199982,47.25400162,46.73699951,47.21500015,47.7179985,48.22499847,49.3409996,49.3030014,49.23099899,49.14500046,50.34899902,50.08599854,49.93700027,50.37099838,51.24599838,50.79700089,52.58200073,52.33399963,51.83200073,50.67100143,51.48899841,51.9980011,52.27399826,52.52799988
Mali,MLI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.38399887,62.27600098,62.25500107,62.21300125,62.18399811,62.18600082,62.15800095,62.16400146,62.16799927,62.18399811,62.22700119,62.19300079,62.22499847,62.22499847,62.27099991,62.29199982,62.29199982,62.30500031,62.31299973,62.31999969,62.31999969,62.28900146,62.28900146,62.27099991,62.22600174,63.35499954,63.34600067,63.3409996,63.3390007,63.31200027,63.2820015
Malta,MLT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.03499985,33.23600006,33.59199905,33.83599854,33.87799835,33.72499847,34.10699844,34.45100021,34.79899979,35.46699905,36.10499954,35.38499832,37.21500015,36.55500031,34.20399857,36.19200134,36.77299881,39.25999832,40.63399887,41.33599854,42.54299927,44.72000122,48.81200027,51.83200073,54.03900146,55.10699844,57.30099869,59.15499878,61.76699829,62.02999878,62.31600189
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.04599762,66.15000153,65.81999969,65.61100006,65.33200073,65.06900024,64.84899902,64.65399933,64.43399811,63.96900177,63.35499954,62.81800079,62.23400116,61.55599976,60.87799835,60.19200134,59.52500153,58.90800095,58.36800003,57.82400131,57.32099915,57.00500107,56.62200165,56.20700073,55.82699966,55.50400162,53.61600113,51.81600189,51.63199997,51.54299927,51.4640007
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48052705,17.52139079,17.59707978,17.67653598,18.02716198,17.7672841,17.61679431,17.55595929,17.57981611,18.25513073,18.58609903,18.84672951,18.7166256,19.25902325,19.68390377,20.08532976,19.9501807,20.19985619,19.30188382,19.68281927,19.50751082,19.25682852,19.2027452,19.35344612,19.10357571,19.13482302,19.62605463,19.30076582,19.26379162,19.2673958,19.25514999
Montenegro,MNE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2179985,49.09400177,49.09600067,49.14500046,49.21300125,49.32600021,49.44100189,49.48400116,49.57699966,49.43799973,49.48699951,49.54199982,49.65599823,49.80899811,49.99900055,50.14599991,50.47000122,50.69599915,50.91699982,50.47499847,50.45299911,50.53699875,52.51699829,52.6609993,55.19599915,56.62599945,56.36100006,56.30099869,57.16600037,57.55199814,57.90499878
Mongolia,MNG,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09600067,54.81299973,55.61100006,56.11899948,56.36100006,56.39899826,56.62200165,56.77600098,56.94599915,57.08300018,57.22900009,57.19599915,57.01499939,56.73099899,56.39300156,56.29199982,56.26200104,56.29600143,56.45100021,56.4620018,55.91199875,56.72299957,56.70000076,56.70700073,56.91899872,56.82699966,55.76800156,56.41899872,56.58300018,56.5870018,56.49499893
Northern Mariana Islands,MNP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.09899902,87.88500214,87.73999786,87.63600159,87.57900238,87.54599762,87.55599976,87.55899811,87.83499908,88.03199768,88.16300201,88.22499847,88.23699951,88.2009964,87.66899872,87.09300232,86.45700073,85.76799774,85.02799988,84.23400116,83.38600159,82.48799896,81.53099823,80.51100159,79.42500305,78.26999664,78.19799805,78.11299896,78.02300262,77.77300262,77.54100037
Mauritania,MRT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.57900047,30.58799934,30.6079998,30.61400032,30.6779995,30.66699982,30.67499924,30.74399948,30.77599907,30.79000092,30.87000084,30.58399963,30.31999969,30.07799911,29.85700035,29.65600014,29.4810009,29.33099937,29.20599937,29.1079998,29.0340004,28.9810009,28.95400047,29.08399963,29.22699928,29.40800095,29.52499962,29.66200066,29.81399918,29.86499977,29.91500092
Mauritius,MUS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43099976,41.73400116,41.9090004,42.01599884,42.14099884,42.32500076,42.49900055,42.69200134,42.92599869,43.18899918,43.45000076,43.62799835,43.75999832,43.83499908,43.84700012,45.43099976,45.85100174,44.75899887,45.75299835,46.14699936,47.84400177,47.30099869,47.73600006,50.05099869,50.62400055,52.30699921,51.34799957,52.11999893,52.56900024,52.83100128,53.11399841
Malawi,MWI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2559967,76.15200043,76.09999847,75.98500061,75.96600342,75.8710022,75.83200073,75.81800079,75.79599762,75.71199799,75.58399963,75.40799713,75.19799805,74.98000336,74.78600311,74.62799835,74.53500366,74.46399689,74.40299988,74.34200287,74.27400208,74.23200226,74.17900085,74.11599731,74.08699799,74.06700134,74.04399872,74.01799774,73.98799896,73.98699951,73.97200012
Malaysia,MYS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.63100052,47.48500061,47.37799835,47.25999832,47.15399933,47.02899933,46.91500092,46.84400177,46.99700165,46.93199921,46.84000015,46.77000046,46.64300156,46.52199936,46.41400146,46.36800003,46.26200104,46.18000031,45.51200104,46.14799881,45.99200058,47.84400177,49.41199875,52.41600037,53.54000092,54.02600098,54.31299973,54.42300034,54.53499985,54.84799957,55.17100143
North America,NAC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.19450083,67.09897265,67.58451478,67.74051683,68.64521303,68.9369548,69.26287663,69.83212639,69.86180159,69.95936219,69.96015282,69.63098491,69.39567545,69.14439191,68.68380545,68.62506237,68.74932449,68.6102721,68.76795246,68.46184626,67.87224377,67.33332255,67.31002318,66.89631822,66.8396724,66.70539194,67.11864936,67.77177435,68.05291401,67.99893102,67.94781175
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2159996,50.31499863,50.44900131,50.6609993,50.86100006,50.09799957,49.36700058,48.68799973,48.90599823,49.12099838,49.32699966,49.86299896,50.36399841,50.84199905,51.31100082,51.77899933,52.33300018,52.8769989,53.41600037,53.95700073,54.50600052,55.10599899,55.71500015,59.68399811,59.19900131,58.52899933,57.85100174,57.3390007,56.88499832,57.5530014,58.13999939
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5870018,64.16899872,64.82700348,65.45200348,65.96299744,66.33599854,66.66200256,66.93599701,67.14700317,67.32299805,67.41799927,67.25299835,67.03399658,66.78800201,66.5739975,66.40499878,66.4960022,66.70200348,67.01499939,67.33599854,67.54799652,67.3219986,66.97899628,66.58399963,66.23500061,65.98200226,65.81199646,65.7460022,65.73400116,65.71900177,65.66000366
Niger,NER,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.52799988,70.52700043,70.58399963,70.59600067,70.59400177,70.59600067,70.56600189,70.53600311,70.46900177,70.47000122,70.48500061,70.44300079,70.43399811,70.41899872,70.43199921,70.41699982,70.3730011,70.34899902,70.29000092,70.28900146,70.23300171,70.19300079,67.78700256,65.27300262,62.66400146,62.61399841,62.55099869,62.49100113,62.43500137,62.14799881,61.86800003
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.39400101,55.32600021,55.25299835,55.25299835,55.27600098,55.31200027,55.25999832,55.24700165,55.26300049,55.31700134,55.36100006,55.33800125,55.27799988,55.28699875,55.29600143,55.33300018,55.32600021,55.33599854,55.35300064,55.36100006,55.36500168,55.35699844,52.70700073,50.14599991,49.67900085,49.1629982,48.61500168,48.65200043,48.69400024,48.38299942,48.0719986
Nicaragua,NIC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.18099976,37.91500092,36.99499893,36.06700134,35.36999893,34.85800171,35.25799942,36.22800064,37.2140007,38.45899963,39.86500168,41.00299835,42.17499924,43.37799835,44.60499954,45.84500122,47.10800171,47.6590004,48.21300125,48.76900101,49.32600021,49.89599991,50.4679985,51.04299927,51.61999893,52.10599899,52.57099915,53.0379982,52.41199875,52.79600143,53.16500092
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4620018,53.49000168,55.15800095,55.83000183,57.21900177,58.14099884,59.48600006,61.17100143,62.41199875,64.26899719,65.625,66.84200287,67.71199799,68.53500366,69.17199707,67.70400238,68.41400146,70.15399933,71.33599854,71.98000336,72.30599976,72.81900024,73.88400269,74.28199768,73.76899719,74.65200043,74.96900177,75.24299622,75.74500275,75.93599701,76.13500214
Norway,NOR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.93299866,69.90100098,69.61100006,69.63600159,70.20200348,72.22100067,73.64099884,75.20700073,76.63700104,76.30200195,76.23500061,76.36299896,77.19999695,75.22899628,75.31600189,74.61299896,74.8030014,75.96600342,77.29100037,76.40499878,75.43900299,75.48500061,75.65799713,75.84600067,75.77600098,75.9960022,75.79699707,75.11399841,75.27300262,75.34700012,75.4240036
Nepal,NPL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.24099731,84.33699799,84.48000336,84.65499878,84.84500122,85.04000092,84.95700073,84.89600372,84.86499786,84.88200378,84.59400177,84.31099701,84.02200317,83.72599792,83.42199707,83.11000061,82.80200195,82.48999786,82.17500305,82.21900177,82.30799866,82.48100281,82.83799744,83.32299805,83.83200073,84.29699707,84.88200378,85.32900238,85.64600372,85.72899628,85.81999969
Nauru,NRU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.02000046,63.47700119,63.34600067,63.3409996,64.56500244,65.57099915,67.06300354,66.91000366,66.71900177,66.9960022,67.15200043,68.15899658,68.83899689,69.02500153,69.23400116,70.37999725,70.9489975,71.40000153,71.55899811,71.47000122,71.18000031,71.58499908,71.74700165,72.47699738,73.69200134,73.68499756,74.97699738,76.20600128,76.58599854,76.75299835,76.90399933
OECD members,OED,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48197903,56.92116491,57.03152018,56.80345551,57.48118156,57.73083021,58.03584884,58.50938169,58.60474401,58.87771904,59.02320349,59.01910183,59.27342018,59.5198852,59.52653727,59.91138005,60.2530747,60.42937858,60.79993858,61.1687916,61.30538259,61.47678859,61.95962765,62.24066478,62.42813991,62.73027819,63.24052865,63.73737693,64.21203813,64.2884708,64.35849109
Oman,OMN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58799934,22.8560009,22.96299934,23.06999969,23.20700073,23.29100037,23.38999939,23.49699974,23.80800056,24.27700043,24.51499939,24.61400032,25.03800011,25.58799934,25.64699936,25.75699997,26.07099915,26.47500038,26.97200012,27.55500031,28.20700073,28.67200089,29.27199936,29.99699974,30.81999969,31.69000053,32.26699829,32.48600006,32.46900177,32.54000092,32.56700134
Other small states,OSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.75685889,52.73411802,52.7755335,52.73848762,52.87498274,52.84524389,52.83201207,52.90956908,53.02459829,53.0559721,53.24295645,53.4537786,53.54504083,53.92595355,54.00883181,54.23274382,54.56873389,54.69647085,54.9827908,55.19928532,55.31977508,55.67170661,56.32810965,57.20073257,57.56476483,58.02202484,57.93428874,58.15224075,58.30508701,58.47420672,58.62499604
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.43000031,14.27299976,14.27000046,14.60200024,15.09700012,12.86699963,13.95100021,15.15400028,15.43400002,15.80900002,16.46100044,16.36300087,16.50900078,17.45499992,18.45299911,19.04400063,19.68300056,20.03800011,20.54100037,21.70000076,22.80699921,23.17499924,23.3920002,23.62400055,24.06599998,25.0909996,24.24099922,23.41600037,22.61599922,22.92000008,23.22200012
Panama,PAN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.94200134,41.90299988,42.77299881,43.67100143,44.73600006,46.03300095,46.58000183,47.12400055,47.38000107,47.61600113,48.4280014,49.22999954,50.01499939,50.58200073,50.94900131,51.96099854,50.38100052,51.47399902,52.56200027,51.79600143,51.0340004,49.26900101,52.18999863,53.73799896,53.80699921,55.4280014,55.87200165,55.61199951,58.43999863,58.56100082,58.68099976
Peru,PER,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.10200119,45.35900116,46.79600143,48.24499893,49.6969986,52.04199982,54.68299866,57.35100174,58.06100082,61.05199814,57.12900162,62.20199966,64.99500275,66.65599823,68.76499939,66.61000061,69.97399902,72.94000244,73.00499725,73.51000214,75.0739975,74.4509964,74.19599915,73.8030014,72.65200043,70.98699951,71.32800293,72.90599823,73.61199951,74.05000305,74.48500061
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.55099869,48.75899887,48.91400146,48.98099899,48.94900131,48.9090004,48.83200073,48.78499985,48.96900177,48.99399948,48.95700073,48.98099899,48.63199997,48.28699875,47.9679985,48.83399963,49.3370018,49.41500092,48.97200012,49.82500076,50.04399872,50.91400146,50.52799988,50.50999832,51.37599945,51.09500122,50.35300064,47.38999939,47.93600082,48.13899994,48.33300018
Palau,PLW,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.76100159,72.30899811,71.59700012,70.64600372,70.43900299,70.84600067,70.54399872,71.00299835,71.45899963,71.54199982,71.91500092,69.96600342,67.93199921,65.80999756,63.59999847,61.30500031,58.93399811,56.50099945,54.01399994,51.48300171,48.92300034,48.9679985,48.86199951,48.77999878,48.35699844,48.08800125,48.01900101,48.04899979,48.125,47.87799835,47.63299942
Poland,POL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1609993,62.05699921,62.13800049,61.71699905,61.1609993,59.95399857,59.38100052,58.12400055,58.00400162,57.86700058,59.2840004,59.97399902,58.68199921,58.25699997,57.54999924,57.95800018,56.74700165,56.43199921,56.88299942,57.71699905,58.90100098,59.20100021,59.98699951,60.36500168,61.29100037,61.58499908,62.1230011,62.70100021,63.36800003,63.64500046,63.9129982
Pre-demographic dividend,PRE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83755797,60.77280799,60.6940728,60.64063519,60.60021734,60.5779861,60.54830964,60.50203019,60.49435618,60.50250593,60.41270488,60.28710938,60.17583338,60.07418563,59.96863295,59.86586907,59.86266419,59.83061511,59.70248712,59.54924103,59.35650488,59.15250011,58.33551626,57.69225083,57.49684834,57.45186194,57.49608663,57.43978057,57.52617695,57.47190986,57.41792409
Puerto Rico,PRI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8409996,35.63999939,36.3390007,38.73400116,38.47499847,38.24700165,39.13399887,40.19599915,40.27099991,42.16699982,40.31100082,41.31900024,42.33200073,42.625,42.41400146,43.47399902,44.64899826,44.22900009,43.32899857,42.8409996,42.3730011,42.02199936,41.69200134,41.35800171,40.98699951,40.55799866,40.94900131,41.26499939,41.53900146,41.4640007,41.24900055
"Korea, Dem. People’s Rep.",PRK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.57700348,81.66799927,81.76499939,81.84600067,81.88200378,81.86199951,81.88400269,81.76899719,81.56700134,81.46299744,81.39099884,81.39800262,81.42500305,81.44799805,81.48200226,81.48200226,81.51699829,81.5,81.51200104,81.56800079,81.57700348,81.5719986,81.6190033,81.64900208,81.63600159,81.5039978,81.34799957,81.16799927,80.94100189,80.75099945,80.6269989
Portugal,PRT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02399826,60.56800079,58.67300034,59.2159996,59.70199966,59.51300049,60.27500153,61.45500183,62.27999878,63.0019989,63.65000153,64.56400299,65.29100037,66.41300201,66.4240036,67.69000244,68.25900269,68.79499817,68.94300079,68.90399933,69.63400269,69.41300201,69.66000366,69.71700287,69.95200348,70.3809967,70.6269989,71.7559967,72.51399994,72.58200073,72.64099884
Paraguay,PRY,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.14199829,55.37799835,55.44300079,55.79700089,56.18199921,55.98199844,55.77700043,55.56000137,55.34199905,55.13299942,54.93500137,54.75699997,54.58599854,54.59799957,59.92200089,58.34500122,55.01599884,57.26300049,56.80500031,58.97499847,56.625,58.46300125,63.14799881,61.86600113,59.1780014,59.26399994,59.88600159,59.99000168,62.82400131,63.16899872,63.49399948
West Bank and Gaza,PSE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02600002,12.01500034,12.0340004,12.07999992,12.15200043,12.25599957,12.16499996,12.51500034,12.92399979,13.16699982,12.90400028,10.45499992,10.49499989,12.9630003,13.31700039,13.20600033,13.89500046,15.50599957,15.14000034,14.97299957,14.36900043,15.91499996,16.40200043,16.10400009,16.81399918,18.46999931,18.03100014,18.34600067,18.33600044,18.61100006,18.84399986
Pacific island small states,PSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.29523038,50.71845801,50.90577092,51.20393866,51.34936128,51.37394299,51.45422345,51.30524873,51.13278087,51.04468627,51.11158184,51.20546209,51.33721185,51.36688012,51.40158373,51.38381241,52.33528303,53.23444738,54.09947021,55.12191605,56.06332392,57.00231598,56.76900524,56.58167583,56.39416745,55.95360781,55.41710818,55.54860163,55.67618104,55.91770476,56.09109708
Post-demographic dividend,PST,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.62479403,60.12650591,60.294608,60.32526866,60.87062532,61.13965276,61.48586482,61.93250708,62.00824221,62.31692619,62.67301336,62.7307002,63.07298483,63.38322213,63.58740685,63.94969134,64.40498857,64.66437706,65.04395219,65.18432281,65.17342172,65.23322676,65.57050115,65.92378044,66.20086528,66.47335357,67.00666166,67.60381693,68.12220985,68.22713043,68.31606658
French Polynesia,PYF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.94300079,50.20399857,50.43399811,50.63899994,50.80500031,50.9109993,51.10900116,51.29800034,51.35599899,51.31100082,51.2140007,51.15100098,51.09500122,51.00299835,50.9620018,50.98899841,51.10699844,51.31499863,51.92100143,52.48099899,52.94599915,53.4640007,53.85699844,53.72299957,53.54899979,53.43799973,53.3370018,53.3030014,53.30099869,53.3409996,53.26599884
Qatar,QAT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.11100006,47.85400009,47.39199829,47.6269989,47.5320015,47.34000015,46.61899948,44.26100159,43.36000061,43.18199921,42.74700165,43.85499954,44.60499954,45.6629982,45.55099869,46.6230011,47.91799927,49.67599869,49.7840004,49.9679985,52.27199936,53.70999908,55.14099884,56.73400116,58.40299988,60.00999832,59.21500015,58.5320015,58.12599945,58.05500031,58.07600021
Romania,ROU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.84200287,66.48899841,66.35399628,66.04799652,65.95300293,66.11000061,63.43000031,65.43399811,64.04599762,63.79000092,63.4640007,62.13000107,57.23500061,56.5019989,56.88199997,55.00799942,56.41199875,55.68500137,54.9109993,55.00799942,55.98099899,55.94599915,56.36199951,56.32799911,56.92300034,56.5719986,56.21300125,58.36800003,58.58800125,58.52500153,58.44200134
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.86699677,70.71099854,70.37999725,68.39399719,66.21099854,65.63500214,64.58100128,63.20000076,62.15200043,66.23300171,66.36599731,65.11399841,66.62799835,66.61799622,67.39299774,67.97799683,68.40599823,68.97100067,68.63200378,68.61299896,68.1289978,68.4509964,68.4509964,68.20600128,68.33200073,68.38899994,68.9469986,68.87999725,69.29799652,69.29799652,69.31099701
Rwanda,RWA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5490036,89.41799927,89.1269989,88.66000366,88.12599945,87.46299744,87.4980011,87.28800201,87.02400208,86.71199799,86.3710022,86.09899902,85.84899902,85.625,85.4260025,85.2480011,85.125,85.02500153,84.93800354,84.84799957,84.7460022,84.66600037,84.56500244,84.43699646,84.28500366,84.33100128,84.35500336,84.38600159,84.40899658,84.43499756,84.4509964
South Asia,SAS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.62862828,30.56548206,30.55622622,30.68090218,30.88902315,30.6478518,30.72520866,30.82001316,30.94741418,30.92158513,30.96961003,31.1768485,31.41154614,31.72390547,32.0446609,32.33219279,31.31112348,30.34703068,29.43519323,28.63187353,27.83248568,26.82070925,25.83576476,25.68234161,25.5295766,25.49534957,25.2660617,25.31213825,25.07397652,25.02715274,24.97592193
